RX Date/Time,(Mission Status) Flight state [-],(Mission Status) Runtime [ms],(Mission Status) Soft enabled [-],(Mission Status) Armed [-],(Mission Status) BW connected [-],(Mission Status) Camera enabled [-],(RF status) Packet count,(RF status) RSSI [dB],(RF status) CRC error [-],(RF status) Packet delay [ms],(RF status) Selected antenna [-],(Sensor Readings) Temperature [°C],(Sensor Readings) Altitude [m],(Sensor Readings) Pressure [KPa],(Sensor Readings) Battery voltage [V],(Sensor Readings) External Temperature [°C],(GPS) GPS Time,(GPS) Longitude [°N],(GPS) Latitude [°E],(GPS) Altitude [m],(GPS) No. Sats,(Accelerometer) X [m/s^2],(Accelerometer) Y [m/s^2],(Accelerometer) Z [m/s^2],(Gyroscope) X [rad/s],(Gyroscope) Y [rad/s],(Gyroscope) Z [rad/s],(Orientation) w [-],(Orientation) x [-],(Orientation) y [-],(Orientation) z [-]
2021/05/28/ 09:53:24::872,1,1070534,0,1,0,0,33270,-106,0,25,1,39.75,0,102.029999,8.04,39.75,1070534,5.922696,52.394821,0,0,10.9017,-0.698704,-4.852644,-0.006109,0.003665,-0.012217,0,0.003665,-0.006109,-4.852644
2021/05/28/ 09:53:24::894,1,1070431,0,1,0,0,33271,-99,1,25,1,39.75,0,102.029999,7.71,39.75,1070431,5.922696,52.394821,0,0,11.332408,-1.148555,-2.105684,-0.006109,-0.029322,-0.006109,0,-0.029322,-0.006109,-2.105684
2021/05/28/ 09:53:24::927,1,1070584,0,1,0,0,33272,-106,0,25,1,39.75,0,102.029999,8.03,39.75,1070584,5.922696,52.394821,0,0,8.815159,0.555135,3.254239,-0.009774,0.003665,-0.010996,0,0.003665,-0.009774,3.254239
2021/05/28/ 09:53:24::958,1,1070609,0,1,0,0,33273,-106,0,25,1,39.75,0,102.030998,8.04,39.75,1070609,5.922696,52.394821,0,0,8.336594,0.306281,1.579263,0.015882,-0.025656,-0.008552,0,-0.025656,0.015882,1.579263
2021/05/28/ 09:53:24::982,5,1070634,0,1,0,0,33274,-105,1,25,1,39.75,0,102.030998,8.03,39.75,1070634,5.922696,52.394821,0,0,9.772287,0.918844,2.478964,-0.014661,0,-0.008552,0,0,-0.014661,2.478964
2021/05/28/ 09:53:25::007,1,1070659,0,1,0,0,33275,-99,1,25,1,39.75,0,102.029999,8.04,39.75,1070659,5.922696,52.394821,0,0,9.667004,0.803988,3.072384,-0.021991,0.025656,-0.013439,0,0.025656,-0.021991,3.072384
2021/05/28/ 09:53:25::031,1,1070684,0,1,0,0,33276,-106,0,25,1,39.75,0,102.028999,8.04,39.75,1070684,5.922696,52.394821,0,0,10.710274,-0.430708,-1.368695,-0.00733,0.043982,-0.015882,0,0.043982,-0.00733,-1.368695
2021/05/28/ 09:53:25::057,1,1070709,0,1,0,0,33277,-106,0,25,1,39.75,0,102.029999,8.03,39.75,1070709,5.922696,52.394821,0,0,10.030712,1.119841,3.972085,0.012217,-0.006109,-0.010996,0,-0.006109,0.012217,3.972085
2021/05/28/ 09:53:25::162,1,1070826,0,1,0,0,33278,-106,0,117,1,39.75,0,102.029999,8.03,39.75,1070826,5.922696,52.394821,0,0,11.179267,-0.363709,-1.138984,0.032987,-0.042761,-0.006109,0,-0.042761,0.032987,-1.138984
2021/05/28/ 09:53:25::187,1,1070851,0,1,0,0,33279,-106,0,25,1,39.75,0,102.029999,8.04,39.75,1070851,5.922696,52.394821,0,0,10.930414,-0.334995,0.708275,0.026878,-0.054978,-0.003665,0,-0.054978,0.026878,0.708275
2021/05/28/ 09:53:25::276,1,1070926,0,1,0,0,33282,-106,0,25,1,39.75,0,102.029999,8.04,39.75,1070926,5.922696,52.394821,0,0,9.41815,0.459422,1.234697,-0.019548,0.014661,-0.009774,0,0.014661,-0.019548,1.234697
2021/05/28/ 09:53:25::299,1,1070951,0,1,0,0,33283,-106,0,25,1,39.75,0,102.029999,8.03,39.75,1070951,5.922696,52.394821,0,0,11.246266,-0.449851,-1.091127,0.047647,-0.026878,-0.010996,0,-0.026878,0.047647,-1.091127
2021/05/28/ 09:53:25::364,1,1071026,0,1,0,0,33286,-106,0,25,1,39.75,0,102.029999,8.04,39.75,1071026,5.922696,52.394821,0,0,9.829716,0.430708,1.674976,0.012217,-0.039095,-0.006109,0,-0.039095,0.012217,1.674976
2021/05/28/ 09:53:25::387,1,1071051,0,1,0,0,33287,-106,0,25,1,39.75,0,102.029999,8.04,39.75,1071051,5.922696,52.394821,0,0,9.360723,0.574277,4.546363,0.079412,-0.014661,-0.010996,0,-0.014661,0.079412,4.546363
2021/05/28/ 09:53:25::428,1,1071076,0,1,0,0,33288,-106,0,25,1,39.75,0,102.029999,8.03,39.75,1071076,5.922696,52.394821,0,0,9.963714,-0.200997,-4.393222,0.009774,0.009774,-0.013439,0,0.009774,0.009774,-4.393222
2021/05/28/ 09:53:25::450,1,1071101,0,1,0,0,33289,-106,0,25,1,39.75,0,102.029999,8.03,39.75,1071101,5.922696,52.394821,0,0,9.647861,-0.095713,-0.468993,0.018326,-0.023213,-0.006109,0,-0.023213,0.018326,-0.468993
2021/05/28/ 09:53:25::472,1,1072662,0,1,0,0,33290,-106,1,25,1,39.75,0,102.029999,8.28,39.75,1072662,5.922696,52.394821,0,0,9.446864,0.334995,3.321238,0.069639,0.001222,-0.012217,0,0.001222,0.069639,3.321238
2021/05/28/ 09:53:25::500,1,1071151,0,1,0,0,33291,-106,0,25,1,39.75,0,102.030998,8.03,39.75,1071151,5.922696,52.394821,0,0,9.724431,-0.133998,-0.583849,-0.0281,0.023213,-0.013439,0,0.023213,-0.0281,-0.583849
2021/05/28/ 09:53:25::525,1,1071176,0,1,0,0,33292,-106,0,25,1,39.75,0,102.029999,8.03,39.75,1071176,5.922696,52.394821,0,0,10.882557,0.564706,3.014956,0.00733,-0.021991,-0.008552,0,-0.021991,0.00733,3.014956
2021/05/28/ 09:53:25::546,1,1071337,0,1,0,0,33293,-106,1,25,1,39.75,0,102.029999,2.6,39.75,1071337,5.922696,52.394821,0,0,9.676575,0.66999,3.034099,0.013439,0.012217,-0.010996,0,0.012217,0.013439,3.034099
2021/05/28/ 09:53:25::569,1,1071226,0,1,0,0,33294,-106,0,25,1,39.75,0,102.029999,8.03,39.75,1071226,5.922696,52.394821,0,0,10.451849,-1.196411,-2.842673,-0.061087,0.019548,-0.010996,0,0.019548,-0.061087,-2.842673
2021/05/28/ 09:53:25::591,1,1071251,0,1,0,0,33295,-106,0,25,1,39.75,0,102.029999,8.04,39.75,1071251,5.922696,52.394821,0,0,10.289138,0.210568,-2.0004,-0.032987,-0.026878,-0.004887,0,-0.026878,-0.032987,-2.0004
2021/05/28/ 09:53:25::614,1,1071276,0,1,0,0,33296,-106,0,25,1,39.75,0,102.030998,8.04,39.75,1071276,5.922696,52.394821,0,0,9.839287,0.832702,3.014956,-0.015882,0.014661,-0.010996,0,0.014661,-0.015882,3.014956
2021/05/28/ 09:53:25::635,1,1071301,0,1,0,0,33297,-106,1,25,1,39.75,0,102.029999,8.03,39.75,1071301,5.922696,52.394821,0,0,10.269995,-0.114855,-0.784846,-0.16249,0.009774,-0.00733,0,0.009774,-0.16249,-0.784846
2021/05/28/ 09:53:25::661,1,1071326,0,1,0,0,33298,-106,0,25,1,39.75,0,102.029999,8.04,39.75,1071326,5.922696,52.394821,0,0,10.729417,0.468993,2.679961,-0.0281,-0.032987,-0.003665,0,-0.032987,-0.0281,2.679961
2021/05/28/ 09:53:25::686,1,1071351,0,1,0,0,33299,-106,0,25,1,39.75,0,102.029999,8.03,39.75,1071351,5.922696,52.394821,0,0,10.174282,-1.071985,-2.89053,-0.029322,0.012217,-0.010996,0,0.012217,-0.029322,-2.89053
2021/05/28/ 09:53:25::735,1,1071376,0,1,0,0,33300,-106,1,25,1,39.75,0,102.029999,8.03,39.75,1071376,5.922696,52.394821,0,0,10.470992,-1.081556,-2.574677,-0.073304,-0.008552,-0.00733,0,-0.008552,-0.073304,-2.574677
2021/05/28/ 09:53:25::735,1,1071401,0,1,0,0,33301,-106,0,25,1,39.75,0,102.029999,8.04,39.75,1071401,5.922696,52.394821,0,0,9.590433,0.59342,4.182654,-0.006109,-0.041539,-0.006109,0,-0.041539,-0.006109,4.182654
2021/05/28/ 09:53:25::785,1,1071426,0,1,0,0,33302,-106,0,25,1,39.75,0,102.030998,8.03,39.75,1071426,5.922696,52.394821,0,0,8.997013,0.602991,5.436493,0.001222,-0.002443,-0.009774,0,-0.002443,0.001222,5.436493
2021/05/28/ 09:53:25::785,1,1071451,0,1,0,0,33303,-105,0,25,1,39.75,0,102.029999,8.05,39.75,1071451,5.922696,52.394821,0,0,9.686146,-0.344566,-1.426122,-0.046426,-0.025656,-0.006109,0,-0.025656,-0.046426,-1.426122
2021/05/28/ 09:53:25::823,1,1071476,0,1,0,0,33304,-106,0,25,1,39.75,0,102.029999,8.04,39.75,1071476,5.922696,52.394821,0,0,9.973285,0.37328,-0.086142,0.053756,-0.043982,-0.008552,0,-0.043982,0.053756,-0.086142
2021/05/28/ 09:53:25::847,1,1071501,0,1,0,0,33305,-105,1,25,1,39.75,0,102.029999,8.03,39.75,1071501,5.922696,52.394821,0,0,9.370294,-1.770689,-3.56052,0.013439,-0.001222,-0.012217,0,-0.001222,0.013439,-3.56052
2021/05/28/ 09:53:25::867,1,1071526,0,1,0,0,33306,-106,0,25,1,39.75,0,102.029999,8.03,39.75,1071526,5.922696,52.394821,0,0,9.915857,-1.18684,-3.589234,0.001222,-0.021991,-0.006109,0,-0.021991,0.001222,-3.589234
2021/05/28/ 09:53:25::988,1,1071643,0,1,0,0,33307,-106,0,117,1,39.75,0,102.029999,8.02,39.75,1071643,5.922696,52.394821,0,0,9.944571,-0.909273,-1.732404,0.031765,-0.010996,-0.009774,0,-0.010996,0.031765,-1.732404
2021/05/28/ 09:53:26::011,1,1071668,0,1,0,0,33308,-106,0,25,1,39.75,0,102.030998,8.03,39.75,1071668,5.922696,52.394821,0,0,9.896714,0.459422,1.627119,-0.017104,0.031765,-0.013439,0,0.031765,-0.017104,1.627119
2021/05/28/ 09:53:26::035,1,1072717,0,1,0,0,33309,-106,1,25,1,39.75,0,102.029999,8.04,39.75,1072717,5.922696,52.394821,0,0,9.810573,-1.627119,-5.532206,-0.025656,-0.012217,-0.006109,0,-0.012217,-0.025656,-5.532206
2021/05/28/ 09:53:26::055,1,1071718,0,1,0,0,33310,-103,1,25,1,39.75,32,102.030998,8.03,39.75,1071718,5.922696,52.394821,32,0,9.609575,-0.995414,-3.225525,0.012217,-0.006109,-0.008552,0,-0.006109,0.012217,-3.225525
2021/05/28/ 09:53:26::083,1,1071743,0,1,0,0,33311,-106,0,25,1,39.75,0,102.029999,8.03,39.75,1071743,5.922696,52.394821,0,0,9.159725,0.832702,4.833502,-0.057421,0.029322,-0.010996,0,0.029322,-0.057421,4.833502
2021/05/28/ 09:53:26::104,1,1071768,0,1,0,0,33312,-106,0,25,1,39.75,0,102.029999,8.03,39.75,1071768,5.922696,52.394821,0,0,8.949157,0.449851,2.622534,-0.059865,-0.023213,-0.004887,0,-0.023213,-0.059865,2.622534
2021/05/28/ 09:53:26::126,1,1071793,0,1,0,0,33313,-106,0,25,1,39.75,0,102.029999,8.03,39.75,1071793,5.922696,52.394821,0,0,10.021141,0.200997,0.81356,-0.00733,-0.003665,-0.00733,0,-0.003665,-0.00733,0.81356
2021/05/28/ 09:53:26::151,1,1071818,0,1,0,0,33314,-106,0,25,1,39.75,0,102.029999,8.03,39.75,1071818,5.922696,52.394821,0,0,9.801002,0.143569,0.507278,-0.07086,0.012217,-0.008552,0,0.012217,-0.07086,0.507278
2021/05/28/ 09:53:26::188,1,1071843,0,1,0,0,33315,-106,0,25,1,39.75,0,102.029999,8.03,39.75,1071843,5.922696,52.394821,0,0,9.992428,-0.689133,-1.962115,-0.047647,-0.039095,-0.002443,0,-0.039095,-0.047647,-1.962115
2021/05/28/ 09:53:26::211,1,1071868,0,1,0,0,33316,-104,1,25,1,7.75,0.5,69.389999,8.03,7.75,1071868,5.922696,52.394821,0.5,0,10.107283,-0.937986,-5.474778,0.013439,-0.018326,-0.009774,0,-0.018326,0.013439,-5.474778
2021/05/28/ 09:53:26::234,1,1071893,0,1,0,0,33317,-106,0,25,1,39.75,0,102.029999,8.03,39.75,1071893,5.922696,52.394821,0,0,9.982856,0.947558,3.905087,-0.061087,-0.002443,-0.008552,0,-0.002443,-0.061087,3.905087
2021/05/28/ 09:53:26::257,1,1071918,0,1,0,0,33318,-106,0,25,1,39.75,0,102.029999,8.03,39.75,1071918,5.922696,52.394821,0,0,9.131011,0.679562,4.45065,0.006109,-0.047647,-0.004887,0,-0.047647,0.006109,4.45065
2021/05/28/ 09:53:26::303,1,1071968,0,1,0,0,33319,-106,0,49,1,39.75,0,102.029999,8.04,39.75,1071968,5.922696,52.394821,0,0,9.667004,1.148555,2.411965,-0.073304,0.012217,-0.008552,0,0.012217,-0.073304,2.411965
2021/05/28/ 09:53:26::327,1,1071993,0,1,0,0,33320,-106,0,25,1,39.75,0,102.030998,8.05,39.75,1071993,5.922696,52.394821,0,0,9.609575,-0.947558,0.478565,-0.025656,-0.021991,-0.00733,0,-0.021991,-0.025656,0.478565
2021/05/28/ 09:53:26::356,1,1072018,0,1,0,0,33321,-106,0,25,1,39.75,0,102.029999,8.04,39.75,1072018,5.922696,52.394821,0,0,11.351551,0.440279,2.756532,-0.009774,-0.015882,-0.00733,0,-0.015882,-0.009774,2.756532
2021/05/28/ 09:53:26::436,1,1072093,0,1,0,0,33324,-106,0,25,1,39.75,0.0625,102.029999,8.04,39.75,1072093,5.922696,52.394821,0.0625,0,8.805588,0.698704,-0.918844,0.003665,0.006109,-0.006109,0,0.006109,0.003665,-0.918844
2021/05/28/ 09:53:26::459,1,1072118,0,1,0,0,33325,-106,0,25,1,39.75,0,102.029999,8.04,39.75,1072118,5.922696,52.394821,0,0,8.575876,-0.823131,-1.119841,0.019548,0.001222,-0.010996,0,0.001222,0.019548,-1.119841
2021/05/28/ 09:53:26::484,1,1072143,0,1,0,0,33326,-102,0,25,1,39.75,0,102.029999,8.03,39.75,1072143,5.922696,52.394821,0,0,10.700703,0.870987,2.344966,0.018326,0.009774,-0.013439,0,0.009774,0.018326,2.344966
2021/05/28/ 09:53:26::507,1,1072168,0,1,0,0,33327,-106,0,25,1,39.75,0,102.029999,8.03,39.75,1072168,5.922696,52.394821,0,0,8.422736,0.401994,-1.684547,0.008552,0.004887,-0.010996,0,0.004887,0.008552,-1.684547
2021/05/28/ 09:53:26::525,1,1072193,0,1,0,0,33328,-106,0,25,1,39.75,0,102.029999,8.02,39.75,1072193,5.922696,52.394821,0,0,11.361122,0.210568,3.905087,0.018326,-0.001222,-0.010996,0,-0.001222,0.018326,3.905087
2021/05/28/ 09:53:26::609,1,1072268,0,1,0,0,33331,-106,0,25,1,39.75,0,102.029999,8.04,39.75,1072268,5.922696,52.394821,0,0,11.629118,0.535992,3.617948,-0.021991,-0.036652,-0.004887,0,-0.036652,-0.021991,3.617948
2021/05/28/ 09:53:26::633,1,1072293,0,1,0,0,33332,-106,0,25,1,39.75,0,102.029999,8.03,39.75,1072293,5.922696,52.394821,0,0,9.427721,0.775275,0.162712,-0.020769,-0.032987,-0.00733,0,-0.032987,-0.020769,0.162712
2021/05/28/ 09:53:26::659,1,1072318,0,1,0,0,33333,-106,0,25,1,39.75,0,102.029999,8.03,39.75,1072318,5.922696,52.394821,0,0,10.662417,-0.277567,3.694518,-0.031765,-0.024435,-0.006109,0,-0.024435,-0.031765,3.694518
2021/05/28/ 09:53:26::794,1,1072460,0,1,0,0,33334,-105,1,143,1,63.75,6,102.573997,8.03,63.75,1072460,5.922696,52.394821,6,0,9.19801,-1.234697,-2.823531,0.00733,-0.032987,-0.00733,0,-0.032987,0.00733,-2.823531
2021/05/28/ 09:53:26::823,1,1072485,0,1,0,0,33335,-106,0,25,1,39.75,0,102.029999,8.03,39.75,1072485,5.922696,52.394821,0,0,9.944571,1.215554,2.59382,-0.012217,-0.042761,-0.004887,0,-0.042761,-0.012217,2.59382
2021/05/28/ 09:53:26::850,1,1072510,0,1,0,0,33336,-106,0,25,1,39.75,0,102.029999,8.03,39.75,1072510,5.922696,52.394821,0,0,8.738588,0.555135,-2.603391,-0.034208,-0.045204,-0.003665,0,-0.045204,-0.034208,-2.603391
2021/05/28/ 09:53:26::874,1,1531287,0,1,0,0,33337,-105,1,25,1,40,0,102.030998,8.04,40,1531287,5.922696,52.394821,0,0,11.207981,-0.641276,2.364109,-0.061087,-0.031765,-0.004887,0,-0.031765,-0.061087,2.364109
2021/05/28/ 09:53:26::895,1,1072560,0,1,0,0,33338,-104,1,25,1,61.5,6,88.921997,8.03,61.5,1072560,5.922696,52.394821,6,0,9.466006,1.320838,1.311267,-0.052534,-10.05362,-10.016969,0,-10.05362,-0.052534,1.311267
2021/05/28/ 09:53:26::924,1,1072585,0,1,0,0,33339,-106,0,25,1,40,0,102.029999,8.04,40,1072585,5.922696,52.394821,0,0,11.054841,-0.937986,-0.028714,-0.048869,0.015882,-0.008552,0,0.015882,-0.048869,-0.028714
2021/05/28/ 09:53:26::964,1,1072610,0,1,0,0,33340,-106,0,25,1,40,0,102.029999,8.04,40,1072610,5.922696,52.394821,0,0,10.853844,0,2.660819,-0.010996,0.030543,-0.013439,0,0.030543,-0.010996,2.660819
2021/05/28/ 09:53:26::984,1,1072635,0,1,0,0,33341,-106,1,25,1,40,0,102.030998,8.04,40,1072635,5.922696,52.394821,0,0,8.987442,1.48355,-0.07657,0.023213,0.023213,-0.015882,0,0.023213,0.023213,-0.07657
2021/05/28/ 09:53:27::007,1,1072660,0,1,0,0,33342,-105,0,25,1,39.75,0,102.029999,8.03,39.75,1072660,5.922696,52.394821,0,0,11.255837,-1.004985,0.784846,0.051313,0.012217,-0.017104,0,0.012217,0.051313,0.784846
2021/05/28/ 09:53:27::027,1,1072685,0,1,0,0,33343,-106,0,25,1,39.75,0,102.029999,8.03,39.75,1072685,5.922696,52.394821,0,0,10.384851,0.602991,2.823531,0.051313,-0.004887,-0.013439,0,-0.004887,0.051313,2.823531
2021/05/28/ 09:53:27::052,1,1072710,0,1,0,0,33344,-106,0,25,1,39.75,0,102.029999,8.03,39.75,1072710,5.922696,52.394821,0,0,10.068997,-0.478565,-0.717847,0.0562,-0.029322,-0.008552,0,-0.029322,0.0562,-0.717847
2021/05/28/ 09:53:27::080,1,1072735,0,1,0,0,33345,-106,1,25,1,39.75,0,102.030998,8.03,39.75,1072735,5.922696,52.394821,0,0,-135.749619,-0.947558,1.70369,0.014661,-0.042761,-0.004887,0,-0.042761,0.014661,1.70369
2021/05/28/ 09:53:27::106,1,1072760,0,1,0,0,33346,-105,1,25,1,37.75,8,69.382004,8.03,37.75,1072760,5.922696,52.394821,8,0,8.662018,0.153141,-0.870987,-0.015882,-0.048869,-0.004887,0,-0.048869,-0.015882,-0.870987
2021/05/28/ 09:53:27::158,1,1531537,0,1,0,0,33347,-106,1,25,1,39.75,0,102.030998,8.04,39.75,1531537,5.922696,52.394821,0,0,10.490134,-0.794417,-0.277567,-0.052534,-0.041539,-0.003665,0,-0.041539,-0.052534,-0.277567
2021/05/28/ 09:53:27::158,1,1072810,0,1,0,0,33348,-106,0,25,1,39.75,-0.0625,102.030998,8.03,39.75,1072810,5.922696,52.394821,-0.0625,0,8.949157,0.803988,1.024128,-0.080634,-0.024435,-0.00733,0,-0.024435,-0.080634,1.024128
2021/05/28/ 09:53:27::183,1,1072835,0,1,0,0,33349,-106,1,25,1,39.75,0,102.030998,8.04,39.75,1072835,5.922696,52.394821,0,0,8.863015,-0.191426,-0.880559,-15.026063,0.002443,-0.008552,0,0.002443,-15.026063,-0.880559
2021/05/28/ 09:53:27::218,1,1072860,0,1,0,0,33350,-104,1,25,1,39.75,0,102.030998,8.03,39.75,1072860,5.922696,52.394821,0,0,10.365707,0.832702,2.708675,-0.0562,0.019548,-0.010996,0,0.019548,-0.0562,2.708675
2021/05/28/ 09:53:27::218,1,1072885,0,1,0,0,33351,-105,1,25,1,39.75,0,102.030998,7.97,39.75,1072885,5.922696,52.394821,0,0,8.432307,0.51685,19.908285,-2.659707,0.031765,-0.014661,0,0.031765,-2.659707,19.908285
2021/05/28/ 09:53:27::251,1,1072910,0,1,0,0,33352,-106,0,25,1,39.75,0,102.029999,8.04,39.75,1072910,5.922696,52.394821,0,0,9.341579,-0.248854,-0.861416,0.03543,0.026878,-0.015882,0,0.026878,0.03543,-0.861416
2021/05/28/ 09:53:27::302,1,1072935,0,1,0,0,33353,-105,1,25,1,7.75,8,102.150002,8.03,7.75,1072935,5.922696,52.394821,8,0,10.068997,0.937986,2.421536,0.065973,0.009774,-0.013439,0,0.009774,0.065973,2.421536
2021/05/28/ 09:53:27::302,1,1072960,0,1,0,0,33354,-106,0,25,1,39.75,0,102.029999,8.02,39.75,1072960,5.922696,52.394821,0,0,8.556734,0.401994,-0.287139,0.069639,-0.013439,-0.010996,0,-0.013439,0.069639,-0.287139
2021/05/28/ 09:53:27::356,1,1073010,0,1,0,0,33355,-106,1,49,1,39.75,0,102.029999,8.03,39.75,1073010,5.922696,52.394821,0,0,9.609575,-0.114855,-1.808974,-0.054978,15.030951,-0.010996,0,15.030951,-0.054978,-1.808974
2021/05/28/ 09:53:27::378,1,1073035,0,1,0,0,33356,-104,1,25,1,39.75,0,102.029999,8.04,39.75,1073035,5.922696,52.394821,0,0,8.317451,0.37328,3.053242,0.036652,0.024435,-0.013439,0,0.024435,0.036652,3.053242
2021/05/28/ 09:53:27::398,1,1073060,0,1,0,0,33357,-106,0,25,1,39.75,0,102.029999,8.03,39.75,1073060,5.922696,52.394821,0,0,8.987442,-0.449851,0.153141,0.057421,-0.006109,-0.012217,0,-0.006109,0.057421,0.153141
2021/05/28/ 09:53:27::420,1,1073085,0,1,0,0,33358,-106,0,25,1,39.75,0,102.029999,8.03,39.75,1073085,5.922696,52.394821,0,0,8.834301,0.114855,1.272982,-0.002443,-0.045204,-0.002443,0,-0.045204,-0.002443,1.272982
2021/05/28/ 09:53:27::443,1,1073110,0,1,0,0,33359,-106,1,25,1,7.75,0,102.029999,4.2,7.75,1073110,5.922696,52.394821,0,0,251.33252,0.698704,2.258825,-0.046426,19.976515,-1.252274,0,19.976515,-0.046426,2.258825
2021/05/28/ 09:53:27::469,1,1073135,0,1,0,0,33360,-104,1,25,1,39.75,0,102.029999,8.03,39.75,1073135,5.922696,52.394821,0,0,9.265009,-0.430708,1.914258,-0.030543,0.010996,-0.009774,0,0.010996,-0.030543,1.914258
2021/05/28/ 09:53:27::496,1,1073160,0,1,0,0,33361,-106,0,25,1,39.75,0,102.029999,8.03,39.75,1073160,5.922696,52.394821,0,0,8.250452,0.622134,2.938386,-0.001222,0.042761,-0.015882,0,0.042761,-0.001222,2.938386
2021/05/28/ 09:53:27::612,1,1073277,0,1,0,0,33362,-106,0,117,1,40,0,102.029999,8.02,40,1073277,5.922696,52.394821,0,0,10.633704,-0.631705,-1.607977,0.010996,0.0281,-0.014661,0,0.0281,0.010996,-1.607977
2021/05/28/ 09:53:27::680,1,1073327,0,1,0,0,33363,-105,1,51,1,27,12,100.995003,8.04,27,1073327,5.922696,52.394821,12,0,10.001999,0.028714,-0.784846,0.018326,-0.059865,-0.001222,0,-0.059865,0.018326,-0.784846
2021/05/28/ 09:53:27::724,1,1073352,0,1,0,0,33364,-106,0,25,1,40,0,102.030998,8.03,40,1073352,5.922696,52.394821,0,0,10.432707,-1.11027,-3.005385,-0.014661,-0.025656,-0.003665,0,-0.025656,-0.014661,-3.005385
2021/05/28/ 09:53:27::724,1,1073377,0,1,0,0,33365,-106,0,25,1,40,0,102.029999,8.02,40,1073377,5.922696,52.394821,0,0,9.772287,0.172283,1.722832,-0.046426,0.034208,-0.010996,0,0.034208,-0.046426,1.722832
2021/05/28/ 09:53:27::748,1,1073402,0,1,0,0,33366,-106,1,25,1,40,0,102.029999,8.03,40,1073402,5.922696,52.394821,0,0,245.45575,-0.880559,-1.454836,-0.036652,0.03543,-0.013439,0,0.03543,-0.036652,-1.454836
2021/05/28/ 09:53:27::768,1,1048863,0,1,0,0,33367,-104,1,25,1,40,0,102.029999,0.35,40,1048863,5.922696,52.394821,0,0,9.19801,0.277567,3.254239,0.025656,-0.019548,-0.009774,0,-0.019548,0.025656,3.254239
2021/05/28/ 09:53:27::794,1,1073452,0,1,0,0,33368,-106,1,25,1,40,0,102.030998,8.04,40,1073452,5.922696,52.394821,0,0,9.887143,0.07657,-0.622134,0.064752,-0.050091,19.771265,0,-0.050091,0.064752,-0.622134
2021/05/28/ 09:53:27::816,1,1073477,0,1,0,0,33369,-106,0,25,1,40,0,102.029999,8.03,40,1073477,5.922696,52.394821,0,0,9.686146,1.368695,4.67079,0.002443,-0.030543,-0.003665,0,-0.030543,0.002443,4.67079
2021/05/28/ 09:53:27::835,1,1073502,0,1,0,0,33370,-106,0,25,1,40,0,102.030998,8.03,40,1073502,5.922696,52.394821,0,0,9.446864,0.478565,1.655833,-0.067195,0.010996,-0.006109,0,0.010996,-0.067195,1.655833
2021/05/28/ 09:53:27::864,1,1073527,0,1,0,0,33371,-106,0,25,1,39.75,0,102.030998,8.03,39.75,1073527,5.922696,52.394821,0,0,10.317851,0.22014,1.598405,-0.058643,0.020769,-0.012217,0,0.020769,-0.058643,1.598405
2021/05/28/ 09:53:27::886,1,1073552,0,1,0,0,33372,-106,1,25,1,39.75,512,102.029999,8.04,39.75,1073552,5.922696,52.394821,512,0,9.092726,0.200997,3.349952,0.023213,-0.001222,-0.012217,0,-0.001222,0.023213,3.349952
2021/05/28/ 09:53:27::916,1,1073577,0,1,0,0,33373,-106,0,25,1,39.75,0,102.029999,8.04,39.75,1073577,5.922696,52.394821,0,0,9.609575,-0.038285,-0.411565,0.084299,-0.030543,-0.010996,0,-0.030543,0.084299,-0.411565
2021/05/28/ 09:53:27::957,1,1073601,0,1,0,0,33374,-106,1,25,1,39.75,0,102.029999,9.95,39.75,1073601,5.922696,52.394821,0,0,9.159725,1.244268,4.632504,0.015882,-0.039095,-0.004887,0,-0.039095,0.015882,4.632504
2021/05/28/ 09:53:28::004,1,1073627,0,1,0,0,33375,-105,1,25,1,39.75,0,102.029999,8.03,39.75,1073627,5.922696,52.394821,0,0,9.274581,0.019143,251.839798,-0.09896,-0.021991,-0.004887,0,-0.021991,-0.09896,251.839798
2021/05/28/ 09:53:28::004,1,1073652,0,1,0,0,33376,-106,0,25,1,39.75,0,102.029999,8.04,39.75,1073652,5.922696,52.394821,0,0,10.547563,0.153141,1.339981,-0.068417,0.010996,-0.009774,0,0.010996,-0.068417,1.339981
2021/05/28/ 09:53:28::024,1,1073677,0,1,0,0,33377,-106,0,25,1,39.75,0,102.028999,8.03,39.75,1073677,5.922696,52.394821,0,0,8.748159,0.267996,3.206382,0.010996,0.017104,-0.015882,0,0.017104,0.010996,3.206382
2021/05/28/ 09:53:28::054,1,1069333,0,1,0,0,33378,-106,1,25,1,39.75,0,102.029999,10.06,39.75,1069333,5.922696,52.394821,0,0,11.351551,-0.526421,-0.277567,0.067195,-0.006109,-0.013439,0,-0.006109,0.067195,-0.277567
2021/05/28/ 09:53:28::087,1,1073727,0,1,0,0,33379,-105,1,25,1,39.75,0,102.029999,8.03,39.75,1073727,5.922696,52.394821,0,0,9.217153,1.129412,4.268795,0.026878,-15.403578,-0.379958,0,-15.403578,0.026878,4.268795
2021/05/28/ 09:53:28::130,1,1073752,0,1,0,0,33380,-106,0,25,1,39.75,0,102.029999,8.02,39.75,1073752,5.922696,52.394821,0,0,11.41855,-0.9667,-1.512264,-0.046426,-0.048869,-0.002443,0,-0.048869,-0.046426,-1.512264
